"D"	"H"	"P"
"ENSG00000165389"	TRUE	TRUE	FALSE
"ENSG00000165392"	FALSE	FALSE	FALSE
"ENSG00000165406"	FALSE	FALSE	FALSE
"ENSG00000165410"	FALSE	FALSE	FALSE
"ENSG00000165416"	FALSE	FALSE	FALSE
"ENSG00000165417"	FALSE	FALSE	FALSE
"ENSG00000165424"	FALSE	FALSE	FALSE
"ENSG00000165434"	TRUE	FALSE	FALSE
"ENSG00000165449"	TRUE	TRUE	TRUE
"ENSG00000165457"	TRUE	FALSE	FALSE
"ENSG00000165458"	FALSE	FALSE	FALSE
"ENSG00000165474"	TRUE	TRUE	FALSE
"ENSG00000165475"	FALSE	FALSE	FALSE
"ENSG00000165476"	TRUE	TRUE	FALSE
"ENSG00000165487"	FALSE	FALSE	FALSE
"ENSG00000165490"	FALSE	FALSE	FALSE
"ENSG00000165494"	FALSE	FALSE	FALSE
"ENSG00000165495"	TRUE	FALSE	FALSE
"ENSG00000165501"	FALSE	TRUE	FALSE
"ENSG00000165502"	FALSE	FALSE	FALSE
"ENSG00000165506"	TRUE	TRUE	FALSE
"ENSG00000165507"	FALSE	FALSE	FALSE
"ENSG00000165511"	TRUE	TRUE	TRUE
"ENSG00000165512"	FALSE	FALSE	FALSE
"ENSG00000165516"	FALSE	FALSE	FALSE
"ENSG00000165521"	FALSE	FALSE	FALSE
"ENSG00000165525"	FALSE	FALSE	FALSE
"ENSG00000165526"	FALSE	FALSE	FALSE
"ENSG00000165527"	FALSE	FALSE	FALSE
"ENSG00000165533"	TRUE	TRUE	FALSE
"ENSG00000165548"	TRUE	TRUE	FALSE
"ENSG00000165568"	FALSE	FALSE	FALSE
"ENSG00000165572"	FALSE	TRUE	FALSE
"ENSG00000165591"	FALSE	FALSE	FALSE
"ENSG00000165609"	TRUE	TRUE	FALSE
"ENSG00000165617"	TRUE	TRUE	TRUE
"ENSG00000165626"	TRUE	FALSE	FALSE
"ENSG00000165629"	FALSE	FALSE	FALSE
"ENSG00000165630"	FALSE	FALSE	FALSE
"ENSG00000165632"	FALSE	FALSE	FALSE
"ENSG00000165633"	FALSE	FALSE	FALSE
"ENSG00000165637"	FALSE	FALSE	FALSE
"ENSG00000165644"	FALSE	FALSE	FALSE
"ENSG00000165646"	TRUE	TRUE	TRUE
"ENSG00000165650"	FALSE	FALSE	FALSE
"ENSG00000165655"	FALSE	TRUE	FALSE
"ENSG00000165659"	FALSE	FALSE	FALSE
"ENSG00000165660"	FALSE	FALSE	FALSE
"ENSG00000165661"	FALSE	FALSE	FALSE
"ENSG00000165669"	FALSE	FALSE	FALSE
"ENSG00000165671"	FALSE	FALSE	FALSE
"ENSG00000165672"	TRUE	FALSE	FALSE
"ENSG00000165675"	FALSE	FALSE	FALSE
"ENSG00000165678"	FALSE	FALSE	FALSE
"ENSG00000165684"	FALSE	FALSE	FALSE
"ENSG00000165688"	FALSE	FALSE	FALSE
"ENSG00000165689"	FALSE	FALSE	FALSE
"ENSG00000165698"	TRUE	TRUE	FALSE
"ENSG00000165699"	FALSE	FALSE	FALSE
"ENSG00000165704"	FALSE	FALSE	FALSE
"ENSG00000165714"	FALSE	FALSE	FALSE
"ENSG00000165716"	FALSE	FALSE	FALSE
"ENSG00000165724"	FALSE	FALSE	FALSE
"ENSG00000165730"	TRUE	TRUE	FALSE
"ENSG00000165731"	TRUE	TRUE	FALSE
"ENSG00000165732"	TRUE	TRUE	FALSE
"ENSG00000165733"	FALSE	FALSE	FALSE
"ENSG00000165752"	FALSE	FALSE	FALSE
"ENSG00000165757"	FALSE	FALSE	FALSE
"ENSG00000165775"	FALSE	TRUE	FALSE
"ENSG00000165782"	FALSE	FALSE	FALSE
"ENSG00000165792"	FALSE	FALSE	FALSE
"ENSG00000165795"	TRUE	FALSE	FALSE
"ENSG00000165801"	FALSE	FALSE	FALSE
"ENSG00000165802"	FALSE	FALSE	FALSE
"ENSG00000165804"	FALSE	FALSE	FALSE
"ENSG00000165806"	FALSE	FALSE	FALSE
"ENSG00000165807"	TRUE	TRUE	FALSE
"ENSG00000165810"	TRUE	TRUE	FALSE
"ENSG00000165813"	TRUE	FALSE	FALSE
"ENSG00000165819"	FALSE	FALSE	FALSE
"ENSG00000165821"	FALSE	FALSE	FALSE
"ENSG00000165832"	FALSE	FALSE	FALSE
"ENSG00000165861"	FALSE	FALSE	FALSE
"ENSG00000165868"	FALSE	FALSE	FALSE
"ENSG00000165874"	TRUE	FALSE	FALSE
"ENSG00000165879"	FALSE	FALSE	FALSE
"ENSG00000165886"	FALSE	FALSE	FALSE
"ENSG00000165887"	TRUE	TRUE	TRUE
"ENSG00000165895"	TRUE	FALSE	FALSE
"ENSG00000165898"	FALSE	FALSE	FALSE
"ENSG00000165899"	FALSE	FALSE	FALSE
"ENSG00000165912"	TRUE	TRUE	FALSE
"ENSG00000165914"	FALSE	FALSE	FALSE
"ENSG00000165915"	FALSE	FALSE	FALSE
"ENSG00000165916"	FALSE	FALSE	FALSE
"ENSG00000165917"	TRUE	FALSE	FALSE
"ENSG00000165923"	TRUE	TRUE	FALSE
"ENSG00000165929"	TRUE	TRUE	TRUE
"ENSG00000165934"	FALSE	FALSE	FALSE
"ENSG00000165943"	FALSE	FALSE	FALSE
"ENSG00000165948"	FALSE	FALSE	FALSE
"ENSG00000165949"	FALSE	FALSE	FALSE
"ENSG00000165959"	TRUE	TRUE	FALSE
"ENSG00000165966"	FALSE	FALSE	FALSE
"ENSG00000165983"	TRUE	TRUE	FALSE
"ENSG00000165995"	TRUE	TRUE	FALSE
"ENSG00000165996"	FALSE	FALSE	FALSE
"ENSG00000165997"	TRUE	FALSE	FALSE
"ENSG00000166002"	FALSE	FALSE	FALSE
"ENSG00000166004"	FALSE	FALSE	FALSE
"ENSG00000166012"	FALSE	FALSE	FALSE
"ENSG00000166016"	FALSE	FALSE	FALSE
"ENSG00000166024"	FALSE	FALSE	FALSE
"ENSG00000166025"	FALSE	FALSE	FALSE
"ENSG00000166033"	TRUE	TRUE	TRUE
"ENSG00000166035"	TRUE	FALSE	FALSE
"ENSG00000166037"	FALSE	FALSE	FALSE
"ENSG00000166046"	TRUE	FALSE	FALSE
"ENSG00000166068"	FALSE	FALSE	FALSE
"ENSG00000166073"	TRUE	TRUE	FALSE
"ENSG00000166086"	TRUE	TRUE	FALSE
"ENSG00000166091"	FALSE	FALSE	FALSE
"ENSG00000166106"	TRUE	TRUE	FALSE
"ENSG00000166111"	TRUE	FALSE	FALSE
"ENSG00000166123"	FALSE	TRUE	FALSE
"ENSG00000166128"	TRUE	TRUE	FALSE
"ENSG00000166130"	TRUE	FALSE	FALSE
"ENSG00000166133"	FALSE	FALSE	FALSE
"ENSG00000166135"	FALSE	FALSE	FALSE
"ENSG00000166136"	FALSE	FALSE	FALSE
"ENSG00000166140"	FALSE	FALSE	FALSE
"ENSG00000166145"	FALSE	FALSE	FALSE
"ENSG00000166147"	FALSE	FALSE	FALSE
"ENSG00000166148"	FALSE	FALSE	FALSE
"ENSG00000166153"	FALSE	FALSE	FALSE
"ENSG00000166164"	FALSE	FALSE	FALSE
"ENSG00000166165"	FALSE	FALSE	FALSE
"ENSG00000166166"	FALSE	FALSE	FALSE
"ENSG00000166167"	FALSE	FALSE	FALSE
"ENSG00000166169"	FALSE	FALSE	FALSE
"ENSG00000166170"	FALSE	FALSE	FALSE
"ENSG00000166171"	FALSE	FALSE	FALSE
"ENSG00000166173"	TRUE	TRUE	FALSE
"ENSG00000166181"	FALSE	FALSE	FALSE
"ENSG00000166183"	TRUE	TRUE	FALSE
"ENSG00000166188"	FALSE	FALSE	FALSE
"ENSG00000166189"	FALSE	FALSE	FALSE
"ENSG00000166192"	FALSE	FALSE	FALSE
"ENSG00000166197"	FALSE	FALSE	FALSE
"ENSG00000166199"	FALSE	TRUE	FALSE
"ENSG00000166200"	TRUE	TRUE	FALSE
"ENSG00000166206"	TRUE	TRUE	FALSE
"ENSG00000166224"	FALSE	FALSE	FALSE
"ENSG00000166225"	FALSE	FALSE	FALSE
"ENSG00000166226"	TRUE	TRUE	FALSE
"ENSG00000166228"	FALSE	FALSE	FALSE
"ENSG00000166233"	FALSE	FALSE	FALSE
"ENSG00000166250"	FALSE	FALSE	FALSE
"ENSG00000166257"	TRUE	TRUE	FALSE
"ENSG00000166260"	FALSE	FALSE	FALSE
"ENSG00000166261"	FALSE	FALSE	FALSE
"ENSG00000166262"	FALSE	FALSE	FALSE
"ENSG00000166263"	TRUE	FALSE	FALSE
"ENSG00000166265"	TRUE	TRUE	FALSE
"ENSG00000166266"	FALSE	FALSE	FALSE
"ENSG00000166268"	TRUE	FALSE	FALSE
"ENSG00000166272"	FALSE	FALSE	FALSE
"ENSG00000166275"	FALSE	FALSE	FALSE
"ENSG00000166278"	FALSE	FALSE	FALSE
"ENSG00000166289"	FALSE	FALSE	FALSE
"ENSG00000166292"	TRUE	TRUE	FALSE
"ENSG00000166295"	FALSE	FALSE	FALSE
"ENSG00000166311"	FALSE	FALSE	FALSE
"ENSG00000166313"	FALSE	FALSE	FALSE
"ENSG00000166317"	TRUE	TRUE	FALSE
"ENSG00000166321"	FALSE	FALSE	FALSE
"ENSG00000166323"	TRUE	TRUE	TRUE
"ENSG00000166326"	TRUE	FALSE	FALSE
"ENSG00000166333"	FALSE	FALSE	FALSE
"ENSG00000166337"	FALSE	FALSE	FALSE
"ENSG00000166340"	FALSE	FALSE	FALSE
"ENSG00000166341"	TRUE	TRUE	TRUE
"ENSG00000166343"	TRUE	TRUE	TRUE
"ENSG00000166347"	FALSE	FALSE	FALSE
"ENSG00000166348"	TRUE	TRUE	FALSE
"ENSG00000166349"	FALSE	FALSE	FALSE
"ENSG00000166352"	FALSE	FALSE	FALSE
"ENSG00000166377"	FALSE	FALSE	FALSE
"ENSG00000166387"	FALSE	TRUE	FALSE
"ENSG00000166394"	FALSE	FALSE	FALSE
"ENSG00000166398"	FALSE	FALSE	FALSE
"ENSG00000166401"	TRUE	TRUE	FALSE
"ENSG00000166402"	FALSE	FALSE	FALSE
"ENSG00000166405"	FALSE	FALSE	FALSE
"ENSG00000166411"	FALSE	FALSE	FALSE
"ENSG00000166432"	TRUE	TRUE	FALSE
"ENSG00000166435"	FALSE	FALSE	FALSE
"ENSG00000166436"	FALSE	FALSE	FALSE
"ENSG00000166439"	FALSE	FALSE	FALSE
"ENSG00000166441"	FALSE	FALSE	FALSE
"ENSG00000166444"	FALSE	FALSE	FALSE
"ENSG00000166446"	TRUE	TRUE	FALSE
"ENSG00000166448"	TRUE	TRUE	TRUE
"ENSG00000166450"	FALSE	FALSE	FALSE
"ENSG00000166451"	FALSE	FALSE	FALSE
"ENSG00000166452"	FALSE	FALSE	FALSE
"ENSG00000166454"	FALSE	FALSE	FALSE
"ENSG00000166455"	FALSE	FALSE	FALSE
"ENSG00000166471"	FALSE	FALSE	FALSE
"ENSG00000166473"	TRUE	TRUE	FALSE
"ENSG00000166477"	FALSE	FALSE	FALSE
"ENSG00000166478"	TRUE	TRUE	FALSE
"ENSG00000166479"	FALSE	FALSE	FALSE
"ENSG00000166482"	TRUE	TRUE	TRUE
"ENSG00000166483"	TRUE	TRUE	TRUE
"ENSG00000166484"	FALSE	FALSE	FALSE
"ENSG00000166501"	FALSE	TRUE	FALSE
"ENSG00000166503"	FALSE	FALSE	FALSE
"ENSG00000166507"	TRUE	FALSE	FALSE
"ENSG00000166508"	FALSE	FALSE	FALSE
"ENSG00000166510"	TRUE	TRUE	FALSE
"ENSG00000166523"	TRUE	TRUE	FALSE
"ENSG00000166526"	FALSE	FALSE	FALSE
"ENSG00000166529"	FALSE	FALSE	FALSE
"ENSG00000166532"	TRUE	FALSE	FALSE
"ENSG00000166546"	TRUE	TRUE	FALSE
"ENSG00000166548"	FALSE	FALSE	FALSE
"ENSG00000166557"	FALSE	FALSE	FALSE
"ENSG00000166562"	FALSE	FALSE	FALSE
"ENSG00000166575"	FALSE	FALSE	FALSE
"ENSG00000166578"	FALSE	FALSE	FALSE
"ENSG00000166579"	FALSE	FALSE	FALSE
"ENSG00000166582"	TRUE	TRUE	FALSE
"ENSG00000166592"	FALSE	FALSE	FALSE
"ENSG00000166595"	FALSE	FALSE	FALSE
"ENSG00000166598"	FALSE	FALSE	FALSE
"ENSG00000166619"	FALSE	FALSE	FALSE
"ENSG00000166669"	FALSE	FALSE	FALSE
"ENSG00000166676"	TRUE	FALSE	FALSE
"ENSG00000166681"	FALSE	FALSE	FALSE
"ENSG00000166682"	FALSE	FALSE	FALSE
"ENSG00000166685"	FALSE	FALSE	FALSE
"ENSG00000166689"	FALSE	FALSE	FALSE
"ENSG00000166704"	FALSE	FALSE	FALSE
"ENSG00000166707"	TRUE	TRUE	TRUE
"ENSG00000166710"	FALSE	FALSE	FALSE
"ENSG00000166716"	FALSE	FALSE	FALSE
"ENSG00000166734"	FALSE	FALSE	FALSE
"ENSG00000166741"	TRUE	FALSE	FALSE
"ENSG00000166743"	TRUE	TRUE	FALSE
"ENSG00000166747"	FALSE	FALSE	FALSE
"ENSG00000166750"	FALSE	FALSE	FALSE
"ENSG00000166762"	TRUE	TRUE	FALSE
"ENSG00000166770"	FALSE	FALSE	FALSE
"ENSG00000166780"	FALSE	FALSE	FALSE
"ENSG00000166783"	FALSE	FALSE	FALSE
"ENSG00000166788"	FALSE	FALSE	FALSE
"ENSG00000166793"	TRUE	TRUE	FALSE
"ENSG00000166794"	FALSE	FALSE	FALSE
"ENSG00000166797"	TRUE	TRUE	FALSE
"ENSG00000166801"	FALSE	FALSE	FALSE
"ENSG00000166813"	TRUE	TRUE	FALSE
"ENSG00000166816"	FALSE	FALSE	FALSE
"ENSG00000166819"	FALSE	FALSE	FALSE
"ENSG00000166821"	TRUE	TRUE	FALSE
"ENSG00000166822"	FALSE	FALSE	FALSE
"ENSG00000166823"	FALSE	FALSE	FALSE
"ENSG00000166825"	TRUE	TRUE	TRUE
"ENSG00000166831"	TRUE	TRUE	FALSE
"ENSG00000166833"	FALSE	TRUE	FALSE
"ENSG00000166839"	FALSE	FALSE	FALSE
"ENSG00000166845"	FALSE	FALSE	FALSE
"ENSG00000166847"	FALSE	FALSE	FALSE
"ENSG00000166848"	FALSE	FALSE	FALSE
"ENSG00000166851"	FALSE	FALSE	FALSE
"ENSG00000166855"	FALSE	FALSE	FALSE
"ENSG00000166860"	FALSE	FALSE	FALSE
"ENSG00000166881"	FALSE	FALSE	FALSE
"ENSG00000166886"	FALSE	TRUE	FALSE
"ENSG00000166887"	FALSE	FALSE	FALSE
"ENSG00000166888"	FALSE	FALSE	FALSE
"ENSG00000166889"	FALSE	FALSE	FALSE
"ENSG00000166896"	TRUE	TRUE	FALSE
"ENSG00000166900"	FALSE	FALSE	FALSE
"ENSG00000166902"	FALSE	FALSE	FALSE
"ENSG00000166908"	FALSE	FALSE	FALSE
"ENSG00000166912"	TRUE	TRUE	FALSE
"ENSG00000166913"	FALSE	FALSE	FALSE
"ENSG00000166922"	TRUE	TRUE	TRUE
"ENSG00000166923"	TRUE	TRUE	FALSE
"ENSG00000166925"	FALSE	FALSE	FALSE
"ENSG00000166927"	TRUE	FALSE	FALSE
"ENSG00000166928"	FALSE	FALSE	FALSE
"ENSG00000166938"	FALSE	FALSE	FALSE
"ENSG00000166946"	FALSE	FALSE	FALSE
"ENSG00000166949"	FALSE	FALSE	FALSE
"ENSG00000166960"	TRUE	FALSE	FALSE
"ENSG00000166963"	FALSE	TRUE	FALSE
"ENSG00000166965"	FALSE	FALSE	FALSE
"ENSG00000166971"	TRUE	TRUE	TRUE
"ENSG00000166974"	FALSE	FALSE	FALSE
"ENSG00000166979"	TRUE	TRUE	FALSE
"ENSG00000166986"	FALSE	FALSE	FALSE
"ENSG00000166987"	FALSE	FALSE	FALSE
"ENSG00000166997"	TRUE	FALSE	FALSE
"ENSG00000167004"	FALSE	FALSE	FALSE
"ENSG00000167005"	FALSE	FALSE	FALSE
"ENSG00000167034"	TRUE	TRUE	FALSE
"ENSG00000167037"	FALSE	TRUE	FALSE
"ENSG00000167065"	FALSE	FALSE	FALSE
"ENSG00000167074"	FALSE	FALSE	FALSE
"ENSG00000167077"	TRUE	FALSE	FALSE
"ENSG00000167081"	FALSE	FALSE	FALSE
"ENSG00000167083"	FALSE	FALSE	FALSE
"ENSG00000167085"	FALSE	FALSE	FALSE
"ENSG00000167088"	FALSE	FALSE	FALSE
"ENSG00000167094"	TRUE	FALSE	FALSE
"ENSG00000167100"	TRUE	FALSE	FALSE
"ENSG00000167106"	TRUE	TRUE	TRUE
"ENSG00000167107"	TRUE	FALSE	FALSE
"ENSG00000167110"	FALSE	FALSE	FALSE
"ENSG00000167112"	FALSE	FALSE	FALSE
"ENSG00000167113"	TRUE	FALSE	FALSE
"ENSG00000167114"	FALSE	FALSE	FALSE
"ENSG00000167118"	FALSE	FALSE	FALSE
"ENSG00000167123"	TRUE	TRUE	FALSE
"ENSG00000167130"	FALSE	FALSE	FALSE
"ENSG00000167136"	FALSE	FALSE	FALSE
"ENSG00000167157"	TRUE	TRUE	FALSE
"ENSG00000167173"	FALSE	FALSE	FALSE
"ENSG00000167178"	TRUE	FALSE	FALSE
"ENSG00000167182"	FALSE	FALSE	FALSE
"ENSG00000167186"	FALSE	FALSE	FALSE
"ENSG00000167191"	FALSE	FALSE	FALSE
"ENSG00000167193"	FALSE	FALSE	FALSE
"ENSG00000167196"	FALSE	FALSE	FALSE
"ENSG00000167202"	FALSE	FALSE	FALSE
"ENSG00000167207"	TRUE	TRUE	FALSE
"ENSG00000167208"	FALSE	FALSE	FALSE
"ENSG00000167210"	TRUE	TRUE	FALSE
"ENSG00000167216"	FALSE	FALSE	FALSE
"ENSG00000167220"	FALSE	FALSE	FALSE
"ENSG00000167232"	FALSE	FALSE	FALSE
"ENSG00000167244"	TRUE	TRUE	FALSE
"ENSG00000167257"	FALSE	FALSE	FALSE
"ENSG00000167258"	FALSE	FALSE	FALSE
"ENSG00000167261"	TRUE	TRUE	FALSE
"ENSG00000167264"	FALSE	FALSE	FALSE
"ENSG00000167272"	FALSE	FALSE	FALSE
"ENSG00000167280"	FALSE	FALSE	FALSE
"ENSG00000167283"	FALSE	FALSE	FALSE
"ENSG00000167286"	TRUE	TRUE	TRUE
"ENSG00000167291"	FALSE	FALSE	FALSE
"ENSG00000167302"	FALSE	FALSE	FALSE
"ENSG00000167306"	TRUE	FALSE	FALSE
"ENSG00000167311"	TRUE	TRUE	FALSE
"ENSG00000167315"	TRUE	TRUE	FALSE
"ENSG00000167323"	FALSE	FALSE	FALSE
"ENSG00000167325"	FALSE	FALSE	FALSE
"ENSG00000167332"	FALSE	FALSE	FALSE
"ENSG00000167333"	FALSE	FALSE	FALSE
"ENSG00000167363"	TRUE	FALSE	FALSE
"ENSG00000167371"	TRUE	TRUE	TRUE
"ENSG00000167377"	TRUE	FALSE	FALSE
"ENSG00000167378"	FALSE	FALSE	FALSE
"ENSG00000167380"	FALSE	FALSE	FALSE
"ENSG00000167383"	FALSE	FALSE	FALSE
"ENSG00000167384"	FALSE	FALSE	FALSE
"ENSG00000167394"	FALSE	FALSE	FALSE
"ENSG00000167395"	FALSE	FALSE	FALSE
"ENSG00000167397"	FALSE	FALSE	FALSE
"ENSG00000167434"	TRUE	FALSE	FALSE
"ENSG00000167447"	FALSE	FALSE	FALSE
"ENSG00000167460"	FALSE	FALSE	FALSE
"ENSG00000167461"	FALSE	FALSE	FALSE
"ENSG00000167468"	FALSE	FALSE	FALSE
"ENSG00000167470"	FALSE	FALSE	FALSE
"ENSG00000167487"	FALSE	FALSE	FALSE
"ENSG00000167491"	FALSE	FALSE	FALSE
"ENSG00000167508"	FALSE	FALSE	FALSE
"ENSG00000167515"	TRUE	FALSE	FALSE
"ENSG00000167522"	FALSE	FALSE	FALSE
"ENSG00000167523"	FALSE	FALSE	FALSE
"ENSG00000167524"	FALSE	FALSE	FALSE
"ENSG00000167525"	TRUE	TRUE	FALSE
"ENSG00000167526"	FALSE	FALSE	FALSE
"ENSG00000167528"	FALSE	FALSE	FALSE
"ENSG00000167535"	FALSE	FALSE	FALSE
"ENSG00000167536"	FALSE	FALSE	FALSE
"ENSG00000167543"	FALSE	FALSE	FALSE
"ENSG00000167548"	FALSE	FALSE	FALSE
"ENSG00000167549"	FALSE	FALSE	FALSE
"ENSG00000167550"	TRUE	FALSE	FALSE
"ENSG00000167552"	TRUE	FALSE	FALSE
"ENSG00000167553"	TRUE	TRUE	FALSE
"ENSG00000167554"	TRUE	TRUE	FALSE
"ENSG00000167555"	FALSE	FALSE	FALSE
"ENSG00000167562"	FALSE	FALSE	FALSE
"ENSG00000167565"	FALSE	FALSE	FALSE
"ENSG00000167566"	FALSE	FALSE	FALSE
"ENSG00000167578"	FALSE	FALSE	FALSE
"ENSG00000167588"	FALSE	TRUE	FALSE
"ENSG00000167595"	FALSE	FALSE	FALSE
"ENSG00000167600"	TRUE	FALSE	FALSE
"ENSG00000167601"	FALSE	TRUE	FALSE
"ENSG00000167604"	FALSE	FALSE	FALSE
"ENSG00000167608"	TRUE	TRUE	FALSE
"ENSG00000167613"	FALSE	FALSE	FALSE
"ENSG00000167614"	FALSE	FALSE	FALSE
"ENSG00000167615"	TRUE	TRUE	FALSE
"ENSG00000167617"	TRUE	FALSE	FALSE
"ENSG00000167625"	FALSE	FALSE	FALSE
"ENSG00000167632"	FALSE	FALSE	FALSE
"ENSG00000167635"	TRUE	FALSE	FALSE
"ENSG00000167637"	FALSE	FALSE	FALSE
"ENSG00000167641"	FALSE	FALSE	FALSE
"ENSG00000167642"	TRUE	FALSE	FALSE
"ENSG00000167645"	FALSE	FALSE	FALSE
"ENSG00000167646"	TRUE	TRUE	FALSE
"ENSG00000167657"	TRUE	TRUE	FALSE
"ENSG00000167658"	FALSE	FALSE	FALSE
"ENSG00000167670"	FALSE	FALSE	FALSE
"ENSG00000167671"	FALSE	FALSE	FALSE
"ENSG00000167674"	TRUE	FALSE	FALSE
"ENSG00000167676"	FALSE	FALSE	FALSE
"ENSG00000167680"	TRUE	FALSE	FALSE
"ENSG00000167685"	FALSE	FALSE	FALSE
"ENSG00000167693"	FALSE	FALSE	FALSE
"ENSG00000167695"	FALSE	FALSE	FALSE
"ENSG00000167699"	TRUE	TRUE	FALSE
"ENSG00000167700"	TRUE	FALSE	FALSE
"ENSG00000167701"	FALSE	FALSE	FALSE
"ENSG00000167702"	FALSE	FALSE	FALSE
"ENSG00000167703"	TRUE	TRUE	FALSE
"ENSG00000167705"	FALSE	FALSE	FALSE
"ENSG00000167711"	TRUE	TRUE	FALSE
"ENSG00000167716"	FALSE	FALSE	FALSE
"ENSG00000167720"	FALSE	FALSE	FALSE
"ENSG00000167721"	FALSE	FALSE	FALSE
"ENSG00000167723"	FALSE	FALSE	FALSE
"ENSG00000167733"	FALSE	FALSE	FALSE
"ENSG00000167740"	FALSE	FALSE	FALSE
"ENSG00000167747"	TRUE	FALSE	FALSE
"ENSG00000167765"	TRUE	TRUE	FALSE
"ENSG00000167766"	TRUE	TRUE	FALSE
"ENSG00000167770"	FALSE	FALSE	FALSE
"ENSG00000167771"	TRUE	TRUE	FALSE
"ENSG00000167772"	TRUE	TRUE	FALSE
"ENSG00000167775"	FALSE	FALSE	FALSE
"ENSG00000167778"	FALSE	FALSE	FALSE
"ENSG00000167779"	FALSE	FALSE	FALSE
"ENSG00000167785"	FALSE	FALSE	FALSE
"ENSG00000167792"	TRUE	FALSE	FALSE
"ENSG00000167797"	FALSE	FALSE	FALSE
"ENSG00000167799"	FALSE	FALSE	FALSE
"ENSG00000167815"	FALSE	FALSE	FALSE
"ENSG00000167840"	FALSE	FALSE	FALSE
"ENSG00000167842"	FALSE	FALSE	FALSE
"ENSG00000167850"	TRUE	TRUE	FALSE
"ENSG00000167851"	FALSE	FALSE	FALSE
"ENSG00000167861"	TRUE	TRUE	FALSE
"ENSG00000167862"	FALSE	FALSE	FALSE
"ENSG00000167863"	FALSE	FALSE	FALSE
"ENSG00000167874"	FALSE	FALSE	FALSE
"ENSG00000167881"	FALSE	FALSE	FALSE
"ENSG00000167895"	TRUE	FALSE	FALSE
"ENSG00000167900"	TRUE	TRUE	FALSE
"ENSG00000167904"	FALSE	FALSE	FALSE
"ENSG00000167920"	FALSE	FALSE	FALSE
"ENSG00000167925"	TRUE	FALSE	FALSE
"ENSG00000167930"	TRUE	FALSE	FALSE
"ENSG00000167962"	FALSE	FALSE	FALSE
"ENSG00000167964"	TRUE	TRUE	FALSE
"ENSG00000167965"	FALSE	FALSE	FALSE
"ENSG00000167967"	FALSE	FALSE	FALSE
"ENSG00000167969"	FALSE	FALSE	FALSE
"ENSG00000167971"	FALSE	FALSE	FALSE
"ENSG00000167972"	FALSE	TRUE	FALSE
"ENSG00000167977"	FALSE	FALSE	FALSE
"ENSG00000167978"	FALSE	FALSE	FALSE
"ENSG00000167981"	FALSE	FALSE	FALSE
"ENSG00000167984"	TRUE	TRUE	FALSE
"ENSG00000167985"	FALSE	FALSE	FALSE
"ENSG00000167986"	FALSE	FALSE	FALSE
"ENSG00000167987"	FALSE	FALSE	FALSE
"ENSG00000167992"	FALSE	FALSE	FALSE
"ENSG00000167994"	FALSE	FALSE	FALSE
"ENSG00000167995"	FALSE	TRUE	FALSE
"ENSG00000167996"	FALSE	FALSE	FALSE
"ENSG00000168000"	FALSE	FALSE	FALSE
"ENSG00000168002"	FALSE	FALSE	FALSE
"ENSG00000168003"	FALSE	FALSE	FALSE
"ENSG00000168004"	FALSE	TRUE	FALSE
"ENSG00000168005"	FALSE	FALSE	FALSE
"ENSG00000168010"	TRUE	TRUE	FALSE
"ENSG00000168014"	FALSE	FALSE	FALSE
"ENSG00000168016"	TRUE	TRUE	FALSE
"ENSG00000168026"	FALSE	FALSE	FALSE
"ENSG00000168028"	FALSE	FALSE	FALSE
"ENSG00000168032"	TRUE	TRUE	FALSE
"ENSG00000168036"	FALSE	FALSE	FALSE
"ENSG00000168038"	FALSE	FALSE	FALSE
"ENSG00000168040"	FALSE	FALSE	FALSE
"ENSG00000168056"	TRUE	TRUE	TRUE
"ENSG00000168060"	TRUE	TRUE	FALSE
"ENSG00000168061"	FALSE	FALSE	FALSE
"ENSG00000168062"	TRUE	TRUE	FALSE
"ENSG00000168066"	FALSE	FALSE	FALSE
"ENSG00000168067"	FALSE	FALSE	FALSE
"ENSG00000168071"	FALSE	FALSE	FALSE
"ENSG00000168077"	TRUE	TRUE	TRUE
"ENSG00000168079"	FALSE	TRUE	FALSE
"ENSG00000168090"	FALSE	FALSE	FALSE
"ENSG00000168092"	FALSE	FALSE	FALSE
"ENSG00000168096"	TRUE	TRUE	FALSE
"ENSG00000168101"	TRUE	FALSE	FALSE
"ENSG00000168116"	FALSE	FALSE	FALSE
"ENSG00000168118"	FALSE	FALSE	FALSE
"ENSG00000168135"	TRUE	TRUE	FALSE
"ENSG00000168137"	FALSE	FALSE	FALSE
"ENSG00000168140"	FALSE	FALSE	FALSE
"ENSG00000168152"	FALSE	FALSE	FALSE
"ENSG00000168159"	FALSE	FALSE	FALSE
"ENSG00000168172"	FALSE	FALSE	FALSE
"ENSG00000168175"	FALSE	FALSE	FALSE
"ENSG00000168209"	FALSE	TRUE	FALSE
"ENSG00000168214"	FALSE	FALSE	FALSE
"ENSG00000168216"	FALSE	FALSE	FALSE
"ENSG00000168228"	FALSE	FALSE	FALSE
"ENSG00000168229"	TRUE	TRUE	FALSE
"ENSG00000168234"	FALSE	FALSE	FALSE
"ENSG00000168237"	FALSE	FALSE	FALSE
"ENSG00000168246"	FALSE	FALSE	FALSE
"ENSG00000168255"	FALSE	FALSE	FALSE
"ENSG00000168256"	FALSE	FALSE	FALSE
"ENSG00000168259"	FALSE	FALSE	FALSE
"ENSG00000168264"	FALSE	FALSE	FALSE
